created_at,word,language,user_id,translation,status
2024-07-17 00:11:28.238862+00,puedes,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,can,learning
2024-10-01 19:35:49.958894+00,pular,Portuguese,a57d1f7e-9f1f-4f52-8e46-ff43760cc10a,skip,learning
2025-01-13 19:37:59.350029+00,pérdida,Spanish,733578cf-dce4-4101-b3c7-82d697019353,loss,learning
2024-09-05 00:04:06.392753+00,póliza,Spanish,bc32cf7f-c20f-47a9-b45e-1f60d6e71a9c,policy,learning
2024-11-30 03:58:15.288265+00,público,Spanish,733578cf-dce4-4101-b3c7-82d697019353,public,learning
2024-06-26 05:31:21.220881+00,que,French,85bf9e83-7471-4d20-8241-81c9c7287ca2,what,learning
2025-01-24 03:16:14.946765+00,quedan,Spanish,733578cf-dce4-4101-b3c7-82d697019353,blank,learning
2024-09-08 19:34:06.469276+00,quedan,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,they remain,learning
2025-01-20 10:27:28.814888+00,quedarte,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,to fall behind,learning
2024-09-25 20:50:27.893038+00,quemados,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,burnt out,learning
2025-01-20 14:29:07.273044+00,rassemblement,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,rally,learning
2025-01-24 07:06:52.251598+00,razón,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,reason,learning
2024-11-30 02:29:43.364594+00,razón,Spanish,733578cf-dce4-4101-b3c7-82d697019353,reason,learning
2024-08-24 17:28:38.120983+00,ready,Tiktok Slang,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,prepared,learning
2024-11-20 01:57:42.142665+00,reazione,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,reaction,learning
2024-08-21 12:07:11.533665+00,recaudación,Spanish,c2dfa0a8-6b1e-4c0a-a621-3c43461fca51,fundraising,learning
2024-07-21 22:40:39.08709+00,rechazo,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,reject,learning
2024-06-26 21:01:23.017522+00,recibiré,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,I will get,learning
2024-11-12 20:00:10.358577+00,reclutatore,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,recruiter,learning
2024-12-03 05:48:21.895901+00,recomendaciones,Spanish,733578cf-dce4-4101-b3c7-82d697019353,recommendations,learning
2025-01-13 19:47:12.401909+00,recomienda,Spanish,733578cf-dce4-4101-b3c7-82d697019353,recommends,learning
2025-01-29 06:06:53.687962+00,reconocido,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,recognized,learning
2024-11-30 03:20:16.075678+00,reconocimiento,Spanish,733578cf-dce4-4101-b3c7-82d697019353,recognition,learning
2024-08-05 05:54:18.130159+00,regencia,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,regency,learning
2024-09-06 04:23:40.982741+00,regla,Spanish,bc32cf7f-c20f-47a9-b45e-1f60d6e71a9c,rule,learning
2024-08-02 09:43:59.112977+00,regulating,GRE Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,regulating,learning
2025-01-21 06:03:53.326334+00,rejeter,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,to reject,learning
2024-09-02 18:01:34.335287+00,relacionarme,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,to relate,learning
2024-09-06 01:33:32.707892+00,relaxed,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,chill,learning
2025-01-20 18:54:43.162722+00,remunerate,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,pay,learning
2024-12-04 22:48:34.885126+00,rencor,Spanish,733578cf-dce4-4101-b3c7-82d697019353,grudge,learning
2024-10-28 20:08:20.028108+00,repetición,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,repetition,learning
2024-11-26 09:15:37.603804+00,replaced,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,swapped,learning
2024-11-30 03:59:06.193578+00,requisito,Spanish,733578cf-dce4-4101-b3c7-82d697019353,prerequisite,learning
2025-01-17 02:52:44.366813+00,reservar,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,to reserve,learning
2024-10-10 22:42:34.586964+00,reserved,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,retained,learning
2024-06-20 06:41:11.041357+00,resident,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,residente,learning
2025-02-03 01:45:45.005888+00,respect,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,respect,learning
2024-12-03 02:52:31.863584+00,respetuoso,Spanish,733578cf-dce4-4101-b3c7-82d697019353,respectful,learning
2025-01-21 07:13:47.589119+00,resplendent,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,beautiful,learning
2024-06-20 06:40:07.682685+00,responsable,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,responsible,learning
2025-01-13 19:53:01.580634+00,respuesta,Spanish,733578cf-dce4-4101-b3c7-82d697019353,answer,learning
2024-06-26 05:37:43.461+00,ressources,French,85bf9e83-7471-4d20-8241-81c9c7287ca2,resources,learning
2025-01-22 05:46:10.063442+00,revelación,Spanish,733578cf-dce4-4101-b3c7-82d697019353,reveal,learning
2024-09-04 22:06:22.128368+00,revista,Spanish,bc32cf7f-c20f-47a9-b45e-1f60d6e71a9c,magazine,learning
2024-12-02 23:05:38.400854+00,reí,Spanish,733578cf-dce4-4101-b3c7-82d697019353,I laughed,learning
2024-11-19 23:41:56.695026+00,ricerca,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,search,learning
2024-12-05 21:45:13.436558+00,ritmo,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,beat,learning
2024-10-08 17:56:06.834356+00,rondas,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,rounds,learning
2024-08-21 06:15:28.338815+00,rose,French,28c8d175-7fb0-4514-9365-75256aa62bc4,rose,learning
2024-11-12 19:56:07.558518+00,routine,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,routine,learning
2025-01-20 18:58:53.605537+00,rudimentary,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,basic,learning
2024-11-28 05:39:35.976595+00,ruido,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,noise,learning
2024-09-19 20:24:10.044061+00,rutina,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,routine,learning
2024-11-27 22:04:39.215962+00,réussi,French,630ecd5b-ef55-443c-ae04-6b34b0212e88,succeeded,learning
2024-07-09 22:34:01.188139+00,sabe,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,knows,learning
2024-11-30 03:08:19.820824+00,sabor,Spanish,733578cf-dce4-4101-b3c7-82d697019353,flavor,learning
2024-08-21 09:42:44.133267+00,sac,French,97ee4d37-9d30-480e-963b-3c6f948018ad,bag,learning
2024-06-28 03:29:51.944859+00,saldo,Spanish,333b3d55-4005-489e-be23-e30fae4241c9,balance,learning
2024-11-30 02:51:41.933696+00,salsa,Spanish,733578cf-dce4-4101-b3c7-82d697019353,sauce,learning
2025-01-13 19:50:46.196991+00,salté,Spanish,733578cf-dce4-4101-b3c7-82d697019353,I jumped,learning
2025-01-22 00:25:37.560517+00,satisfaisant,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,satisfying,learning
2024-10-09 07:41:33.373156+00,scaricare,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,to download,learning
2024-10-15 20:00:33.094538+00,scegliere,Italian,a5e848d3-8ada-4b2f-b0dc-ebb10b8823a3,to choose,learning
2024-11-28 05:17:10.321828+00,scrutinized,GRE Vocabulary,85db5d88-12d5-49f7-8793-a0d2f62ac738,examined closely,learning
2024-08-25 20:04:28.500755+00,seeking,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,looking for,learning
2025-03-12 02:22:58.514277+00,segundo,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,second,learning
2024-11-30 02:13:41.402001+00,selecciones,Spanish,733578cf-dce4-4101-b3c7-82d697019353,selections,learning
2024-08-05 15:16:25.983616+00,select,SAT Vocabulary,534a6358-94ad-49d6-ba12-887a1c5d3e55,elegir,learning
2024-09-30 05:39:02.429406+00,sent,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to send,learning
2024-12-02 21:33:37.277827+00,sentado,Spanish,733578cf-dce4-4101-b3c7-82d697019353,benched,learning
2024-08-27 15:02:31.483216+00,sentimientos,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,feelings,learning
2024-09-30 05:39:28.62344+00,serve,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to provide,learning
2024-09-30 05:39:56.401101+00,significant,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,important,learning
2024-06-26 05:41:14.533674+00,signifient,French,85bf9e83-7471-4d20-8241-81c9c7287ca2,mean,learning
2024-07-04 02:01:07.109855+00,siguiente,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,next,learning
2024-11-30 03:04:48.178655+00,simpatizante,Spanish,733578cf-dce4-4101-b3c7-82d697019353,sympathizer,learning
2025-01-21 07:11:46.788391+00,slurping,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,planning,learning
2024-11-28 04:39:33.387413+00,snagged,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,acquired,learning
2024-09-01 23:10:08.586552+00,sociedad,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,society,learning
2024-12-07 18:37:55.341515+00,sofá,Spanish,235da559-229a-4c19-978d-2fc670ca3ffa,couch,learning
2024-11-01 21:06:04.946963+00,solde,French,630ecd5b-ef55-443c-ae04-6b34b0212e88,balance,learning
2024-09-01 22:30:36.811548+00,solicit,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,to request,learning
2024-11-22 21:32:02.786665+00,solicit,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,to request,learning
2024-12-02 21:20:48.872541+00,solicitante,Spanish,733578cf-dce4-4101-b3c7-82d697019353,applicant,learning
2025-01-20 19:00:34.008615+00,solitary,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,alone,learning
2024-06-26 21:32:04.740115+00,solo,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,only,learning
2024-11-27 00:40:42.697018+00,solution,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,solution,learning
2024-12-08 00:27:41.530672+00,sorpresa,Spanish,733578cf-dce4-4101-b3c7-82d697019353,surprise,learning
2024-08-13 02:46:20.072028+00,soumission,French,c2077ddf-5633-4149-aef9-1fb60a51a9a1,submission,learning
2025-01-22 00:33:42.023376+00,soutenu,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,supported,learning
2024-12-30 15:19:28.230035+00,sparen,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,to save,learning
2024-10-22 08:32:43.608637+00,språk,Swedish,85db5d88-12d5-49f7-8793-a0d2f62ac738,languages,learning
2024-06-26 09:29:46.452077+00,squad,Tiktok Slang,87916478-5b72-451a-8dc1-a26675edc202,team,learning
2024-06-26 09:24:14.044719+00,stacks,Tiktok Slang,87916478-5b72-451a-8dc1-a26675edc202,money,learning
2025-01-30 19:15:31.987618+00,stipulation,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,requirement,learning
2024-08-21 18:57:48.367418+00,strategy,GRE Vocabulary,c2dfa0a8-6b1e-4c0a-a621-3c43461fca51,tactic,learning
2024-10-27 03:57:06.775378+00,stressante,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,stressful,learning
2025-01-14 20:00:57.453122+00,suave,Spanish,733578cf-dce4-4101-b3c7-82d697019353,smooth,learning
2024-09-01 16:30:23.635438+00,sube,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,upload,learning
2025-01-21 07:07:40.364395+00,succinct,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,brief,learning
2025-01-26 04:25:20.033316+00,sugirió,Spanish,733578cf-dce4-4101-b3c7-82d697019353,suggested,learning
2024-06-26 20:51:25.934485+00,supera,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,exceeds,learning
2025-01-30 19:56:29.050709+00,superfluous,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,unnecessary,learning
2024-11-28 04:53:14.1005+00,suposición,Spanish,733578cf-dce4-4101-b3c7-82d697019353,this is a long long long translation,learning
2024-08-21 15:33:28.376586+00,surpassed,GRE Vocabulary,c2dfa0a8-6b1e-4c0a-a621-3c43461fca51,exceeded,learning
2024-07-10 05:27:28.206447+00,sus,Tiktok Slang,0ebdecf7-9b3a-4df8-b8b2-273148f5074a,social media,learning
2025-01-22 02:21:23.125759+00,sus,Tiktok Slang,630ecd5b-ef55-443c-ae04-6b34b0212e88,suspicious,learning
2024-06-26 03:35:10.800041+00,sus,Tiktok Slang,819cbf66-fd47-4000-9e89-80c1736d1002,suspicious,learning
2024-08-24 03:18:23.288789+00,sus,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,suspicious,learning
2024-09-24 05:15:57.877337+00,synonym,German,732a92bd-8dec-43d9-83b8-50138871fe4f,synonymous,learning
2024-11-30 05:42:04.615788+00,sé,Spanish,733578cf-dce4-4101-b3c7-82d697019353,I know,learning
2024-11-27 00:41:07.327613+00,tangent,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,tangent,learning
2025-01-17 02:36:20.499702+00,tanque,Spanish,733578cf-dce4-4101-b3c7-82d697019353,tank,learning
2025-01-29 06:02:19.158866+00,tarifa,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,fee,learning
2024-10-09 07:41:43.810638+00,tassa,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,fee,learning
2024-11-13 08:02:45.761521+00,tastiera,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,keyboard,learning
2024-11-28 05:18:01.964353+00,tea,Tiktok Slang,85db5d88-12d5-49f7-8793-a0d2f62ac738,gossip,learning
2024-10-22 08:32:57.376088+00,team,Swedish,85db5d88-12d5-49f7-8793-a0d2f62ac738,team,learning
2024-06-11 07:01:46.416896+00,technical terminology,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,🛠️📚,learning
2024-12-30 17:52:13.182573+00,teilen,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,to share,learning
2024-11-27 23:50:20.417685+00,tengo,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,I have,learning
2025-01-20 18:39:57.5598+00,tenure,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,a period of time in which someone holds a position,learning
2024-11-27 00:40:06.984869+00,termes,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,terms,learning
2024-12-07 06:47:52.126396+00,terminar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to finish,learning
2024-09-29 03:05:04.571409+00,terminated,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,ended,learning
2025-01-26 04:26:19.763599+00,terminó,Spanish,733578cf-dce4-4101-b3c7-82d697019353,terminated,learning
2024-12-03 23:28:18.332609+00,ternary,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,composed of three parts,learning
2024-06-26 07:32:22.331707+00,thru,Tiktok Slang,8963c7ff-4e29-4cd5-99ef-954d3dcfc772,through,learning
2024-08-24 03:18:31.44917+00,thx,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,thank you,learning
2024-07-15 08:44:53.989448+00,tiempo,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,time,learning
2024-06-26 21:33:13.095534+00,tipo,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,type,learning
2024-12-02 21:29:34.558398+00,tomamos,Spanish,733578cf-dce4-4101-b3c7-82d697019353,we took,learning
2024-12-03 06:30:44.816109+00,tontería,Spanish,733578cf-dce4-4101-b3c7-82d697019353,foolishness,learning
2024-07-08 22:56:36.033459+00,trabajado,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,worked,learning
2024-12-02 19:16:55.644253+00,trabajando,Spanish,733578cf-dce4-4101-b3c7-82d697019353,working,learning
2025-01-17 02:51:49.851599+00,trabajo,Spanish,733578cf-dce4-4101-b3c7-82d697019353,job,learning
2024-11-28 04:55:11.805563+00,traicionar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,this is a long long long translation,learning
2025-01-30 19:58:46.001662+00,transgression,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,wrongdoing,learning
2025-01-27 19:20:20.038736+00,transpire,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,happen,learning
2024-11-28 04:54:54.331166+00,trato,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,deal,learning
2024-11-19 23:17:12.139246+00,trazione,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,traction,learning
2024-07-05 09:37:45.790654+00,trepidation,GRE Vocabulary,907aa469-b058-4c5e-9cee-ed9dbcccc30b,dread,learning
2024-06-26 21:32:58.66597+00,tres,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,three,learning
2024-09-03 22:04:13.071319+00,tres,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,three,learning
2025-01-21 07:04:12.206225+00,tripartite,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,three-part,learning
2024-11-23 00:35:36.049901+00,triumph,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,a great victory or achievement,learning
2024-09-04 21:55:40.319776+00,trompent,French,ff8b22f3-fa07-41cf-9d68-79caf67442d9,cheat,learning
2025-01-23 07:23:42.241776+00,troupes,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,troops,learning
2024-12-02 18:08:52.302915+00,truco,Spanish,733578cf-dce4-4101-b3c7-82d697019353,trick,learning
2024-11-27 22:02:09.894732+00,tráfico,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,traffic,learning
2024-09-19 20:22:07.804085+00,tutorial,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,tutorial,learning
2025-01-09 12:42:01.466018+00,typical,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,typical,learning
2024-10-08 17:55:08.343065+00,términos,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,terms,learning
2024-10-31 14:24:12.218406+00,título,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,title,learning
2024-06-13 07:24:45.389982+00,ubculturessa,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,subcultures,learning
2024-06-12 05:54:33.631406+00,uencyflay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,fluency,learning
2025-01-30 19:19:29.758074+00,ultimately,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,finally,learning
2024-06-11 05:22:33.337848+00,umbral,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,threshold,learning
2024-11-25 05:36:11.035741+00,unequivocally,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,in a way that leaves no doubt; unambiguously,learning
2025-01-30 19:19:08.550672+00,unfulfilled,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,not satisfied,learning
2024-06-13 06:22:55.918438+00,ungry-hay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,hungry,learning
2024-08-05 15:14:51.089407+00,uniting,SAT Vocabulary,534a6358-94ad-49d6-ba12-887a1c5d3e55,unir,learning
2024-08-21 12:27:55.015034+00,uno,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,one,learning
2025-01-21 07:03:03.541581+00,unrefined,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,raw,learning
2024-12-24 01:09:11.748172+00,unterstützt,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,supports,learning
2024-07-05 20:16:47.235258+00,usa,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,uses,learning
2024-09-30 05:40:43.03595+00,usta,Croatian,ff8b22f3-fa07-41cf-9d68-79caf67442d9,mouth,learning
2024-06-12 06:02:34.762215+00,utbay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,but,learning
2024-08-22 12:47:26.587323+00,utile,French,97ee4d37-9d30-480e-963b-3c6f948018ad,useful,learning
2024-11-27 00:08:18.30418+00,utilisons,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,let us use,learning
2025-02-04 15:50:49.97255+00,utilisé,French,97ee4d37-9d30-480e-963b-3c6f948018ad,used,learning
2024-10-16 04:50:32.149262+00,utiliza,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,uses,learning
2024-08-17 04:51:09.124084+00,utilization,GRE Vocabulary,49453d9f-7f2e-47f8-9edd-5ad0e66d987b,the act of using,learning
2025-01-21 04:51:55.283684+00,utilizing,SAT Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,using,learning
2024-07-09 06:47:38.374378+00,valor,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,value,learning
2024-09-03 00:03:32.151048+00,vamos,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,we go,learning
2025-01-13 20:01:05.464239+00,vaso,Spanish,733578cf-dce4-4101-b3c7-82d697019353,glass,learning
2024-11-19 23:55:01.718722+00,vedrai,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,you will see,learning
2024-07-05 20:50:13.908385+00,vemos,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,we see,learning
2025-01-20 06:37:38.617523+00,venci,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,I beat,learning
2024-07-04 02:27:00.079703+00,venganza,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,payback,learning
2024-07-01 02:33:59.934901+00,ver,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,see,learning
2024-09-03 23:39:20.096052+00,ver,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,to see,learning
2025-01-21 07:05:09.883191+00,verbose,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,using more words than needed,learning
2024-08-21 12:17:30.551245+00,verdadera,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,true,learning
2024-12-23 21:06:45.507872+00,verfügbar,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,available,learning
2024-09-17 21:37:31.889716+00,vergüenza,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,shame,learning
2025-01-30 19:15:20.396019+00,versatility,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,flexibility,learning
2025-01-23 07:22:33.232533+00,version,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,version,learning
2024-07-08 22:59:38.284693+00,versátil,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,versatile,learning
2024-08-21 12:13:24.835862+00,viajé,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,I travelled,learning
2025-01-22 02:20:53.923981+00,vibe,Tiktok Slang,630ecd5b-ef55-443c-ae04-6b34b0212e88,essential part,learning
2024-09-17 20:15:42.240062+00,vibe,Tiktok Slang,732a92bd-8dec-43d9-83b8-50138871fe4f,a feeling or atmosphere,learning
2024-06-26 07:31:29.025061+00,vibe,Tiktok Slang,8963c7ff-4e29-4cd5-99ef-954d3dcfc772,immerse,learning
2024-11-18 05:53:55.629071+00,vibe,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,a feeling or atmosphere,learning
2024-12-01 05:20:38.23851+00,vibe check,Tiktok Slang,630ecd5b-ef55-443c-ae04-6b34b0212e88,a situation to assess the mood or energy,learning
2024-09-05 16:39:35.717867+00,vibed,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to enjoy oneself or have a good time,learning
2024-11-28 05:33:01.989047+00,vibes,Tiktok Slang,85db5d88-12d5-49f7-8793-a0d2f62ac738,good feelings,learning
2024-12-04 22:29:23.302805+00,vibin',Tiktok Slang,733578cf-dce4-4101-b3c7-82d697019353,enjoying,learning
2024-12-01 00:13:10.292992+00,vibing,Tiktok Slang,630ecd5b-ef55-443c-ae04-6b34b0212e88,enjoying,learning
2024-11-26 21:10:33.234904+00,vibing,Tiktok Slang,733578cf-dce4-4101-b3c7-82d697019353,enjoying the moment or feeling good,learning
2024-06-26 09:32:12.92979+00,vibing,Tiktok Slang,87916478-5b72-451a-8dc1-a26675edc202,involved,learning
2024-12-02 17:44:43.220371+00,video,Spanish,733578cf-dce4-4101-b3c7-82d697019353,video,learning
2024-11-28 04:43:17.794737+00,video,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,video,learning
2024-06-29 22:08:16.248733+00,video,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,video,learning
2024-11-28 05:02:01.00169+00,videos,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,videos,learning
2025-02-02 23:59:00.860759+00,vidéo,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,video,learning
2025-02-07 17:22:46.627045+00,vie,French,97ee4d37-9d30-480e-963b-3c6f948018ad,life,learning
2024-06-29 16:13:44.257023+00,vielleicht,German,f9034378-44b5-4ab5-babd-dfe40c4ca89b,perhaps,learning
2025-01-21 06:05:47.416986+00,violence,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,violence,learning
2025-02-20 08:04:12.448555+00,visitado,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,visited,learning
2024-11-13 23:49:50.635608+00,vivienda,Spanish,958f292b-431d-429c-8127-4e790da96f5e,housing,learning
2024-07-17 00:11:10.712401+00,vivir,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,to live,learning
2025-01-20 11:08:14.158769+00,vocabulario,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,vocabulary,learning
2024-09-30 05:42:48.415507+00,vodka,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,vodka,learning
2024-06-26 21:00:22.301223+00,volar,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,to fly,learning
2024-06-11 05:22:56.751973+00,voluntad,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,willpower,learning
2024-06-26 21:31:35.26915+00,válidos,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,valid,learning
2025-03-12 02:23:30.154845+00,vídeo,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,video,learning
2024-12-30 15:08:26.099205+00,wachsen,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,to grow,learning
2024-11-22 18:26:17.628787+00,wielded,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,to hold and use (a weapon or tool),learning
2024-12-23 03:40:52.23722+00,wiki,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,documentation,learning
2024-11-29 01:30:11.429516+00,worthless,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,glizzy worthless,learning
2024-06-27 16:26:29.01492+00,years,Tiktok Slang,32ec67e0-cb78-4c25-8451-5fc0334f70f1,yrs,learning
2024-12-23 21:08:37.94369+00,zinsfreies,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,interest-free,learning
2024-12-05 00:50:19.59198+00,¯\_(ツ)_/¯,Spanish,733578cf-dce4-4101-b3c7-82d697019353,¯\_(ツ)_/¯,learning
2024-10-31 13:10:39.086581+00,Únete,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,Join,learning
